,valence
7491,0.357
7492,0.822
7493,0.737
7494,0.31
7495,0.761
7496,0.771
7497,0.896
7498,0.925
7499,0.905
7500,0.557
7501,0.732
7502,0.822
7503,0.31
7504,0.357
7505,0.528
7506,0.771
7507,0.761
7508,0.732
7509,0.925
7510,0.905
7511,0.557
7512,0.822
7513,0.409
7514,0.31
7515,0.357
7516,0.232
7517,0.771
7518,0.732
7519,0.925
7520,0.905
7521,0.232
7522,0.409
7523,0.822
7524,0.557
7525,0.31
7526,0.357
7527,0.457
7528,0.732
7529,0.905
7530,0.232
7531,0.925
7532,0.457
7533,0.372
7534,0.557
7535,0.822
7536,0.761
7537,0.409
7538,0.732
7539,0.925
7540,0.905
7541,0.232
7542,0.372
7543,0.822
7544,0.409
7545,0.457
7546,0.462
7547,0.652
7548,0.732
7549,0.905
7550,0.925
7551,0.372
7552,0.232
7553,0.822
7554,0.462
7555,0.652
7556,0.87
7557,0.737
7558,0.905
7559,0.732
7560,0.232
7561,0.925
7562,0.372
7563,0.462
7564,0.822
7565,0.652
7566,0.737
7567,0.353
7568,0.732
7569,0.905
7570,0.232
7571,0.372
7572,0.215
7573,0.822
7574,0.925
7575,0.652
7576,0.462
7577,0.87
7578,0.104
7579,0.682
7580,0.905
7581,0.232
7582,0.732
7583,0.215
7584,0.372
7585,0.822
7586,0.925
7587,0.353
7588,0.104
7589,0.905
7590,0.682
7591,0.215
7592,0.232
7593,0.732
7594,0.372
7595,0.353
7596,0.652
7597,0.925
7598,0.215
7599,0.905
7600,0.682
7601,0.232
7602,0.732
7603,0.104
7604,0.372
7605,0.235
7606,0.652
7607,0.353
7608,0.732
7609,0.905
7610,0.682
7611,0.215
7612,0.235
7613,0.716
7614,0.388
7615,0.372
7616,0.652
7617,0.353
7618,0.682
7619,0.692
7620,0.732
7621,0.235
7622,0.905
7623,0.215
7624,0.716
7625,0.353
7626,0.372
7627,0.652
7628,0.235
7629,0.35
7630,0.905
7631,0.682
7632,0.692
7633,0.215
7634,0.372
7635,0.732
7636,0.652
7637,0.0823
7638,0.35
7639,0.832
7640,0.235
7641,0.905
7642,0.692
7643,0.732
7644,0.682
7645,0.215
7646,0.652
7647,0.605
7648,0.35
7649,0.832
7650,0.235
7651,0.232
7652,0.905
7653,0.331
7654,0.591
7655,0.682
7656,0.732
7657,0.253
7658,0.35
7659,0.832
7660,0.235
7661,0.689
7662,0.591
7663,0.605
7664,0.331
7665,0.479
7666,0.349
7667,0.905
7668,0.235
7669,0.584
7670,0.331
7671,0.905
7672,0.0823
7673,0.865
7674,0.66
7675,0.353
7676,0.732
7677,0.353
7678,0.137
7679,0.331
7680,0.0677
7681,0.235
7682,0.865
7683,0.905
7684,0.584
7685,0.0823
7686,0.644
7687,0.353
7688,0.137
7689,0.331
7690,0.235
7691,0.865
7692,0.905
7693,0.0823
7694,0.467
7695,0.584
7696,0.353
7697,0.0677
7698,0.137
7699,0.331
7700,0.235
7701,0.865
7702,0.467
7703,0.905
7704,0.435
7705,0.0823
7706,0.584
7707,0.353
7708,0.137
7709,0.331
7710,0.235
7711,0.865
7712,0.467
7713,0.905
7714,0.0823
7715,0.435
7716,0.64
7717,0.584
7718,0.137
7719,0.865
7720,0.331
7721,0.235
7722,0.467
7723,0.644
7724,0.64
7725,0.905
7726,0.435
7727,0.584
7728,0.137
7729,0.865
7730,0.331
7731,0.235
7732,0.435
7733,0.64
7734,0.467
7735,0.644
7736,0.905
7737,0.584
7738,0.137
7739,0.331
7740,0.235
7741,0.439
7742,0.64
7743,0.467
7744,0.865
7745,0.435
7746,0.905
7747,0.584
7748,0.735
7749,0.137
7750,0.235
7751,0.865
7752,0.749
7753,0.331
7754,0.435
7755,0.467
7756,0.64
7757,0.439
7758,0.749
7759,0.735
7760,0.153
7761,0.137
7762,0.865
7763,0.331
7764,0.235
7765,0.467
7766,0.64
7767,0.719
7768,0.735
7769,0.749
7770,0.153
7771,0.865
7772,0.137
7773,0.719
7774,0.331
7775,0.467
7776,0.235
7777,0.64
7778,0.749
7779,0.735
7780,0.464
7781,0.153
7782,0.801
7783,0.399
7784,0.137
7785,0.167
7786,0.235
7787,0.331
7788,0.735
7789,0.749
7790,0.464
7791,0.153
7792,0.71
7793,0.801
7794,0.314
7795,0.235
7796,0.167
7797,0.719
7798,0.735
7799,0.464
7800,0.71
7801,0.153
7802,0.801
7803,0.314
7804,0.749
7805,0.719
7806,0.331
7807,0.235
7808,0.153
7809,0.735
7810,0.464
7811,0.71
7812,0.314
7813,0.801
7814,0.719
7815,0.235
7816,0.59
7817,0.331
7818,0.735
7819,0.464
7820,0.153
7821,0.314
7822,0.74
7823,0.71
7824,0.801
7825,0.719
7826,0.331
7827,0.59
7828,0.735
7829,0.464
7830,0.153
7831,0.593
7832,0.71
7833,0.74
7834,0.314
7835,0.801
7836,0.719
7837,0.277
7838,0.735
7839,0.153
7840,0.208
7841,0.464
7842,0.314
7843,0.277
7844,0.74
7845,0.801
7846,0.71
7847,0.719
7848,0.735
7849,0.153
7850,0.464
7851,0.314
7852,0.277
7853,0.489
7854,0.74
7855,0.73
7856,0.801
7857,0.71
7858,0.513
7859,0.556
7860,0.553
7861,0.34
7862,0.0978
7863,0.749
7864,0.679
7865,0.457
7866,0.657
7867,0.0605
7868,0.513
7869,0.556
7870,0.457
7871,0.553
7872,0.657
7873,0.591
7874,0.0978
7875,0.679
7876,0.34
7877,0.749
7878,0.513
7879,0.457
7880,0.556
7881,0.243
7882,0.657
7883,0.553
7884,0.34
7885,0.679
7886,0.591
7887,0.0387
7888,0.513
7889,0.457
7890,0.556
7891,0.657
7892,0.243
7893,0.553
7894,0.34
7895,0.679
7896,0.749
7897,0.685
7898,0.513
7899,0.457
7900,0.556
7901,0.553
7902,0.243
7903,0.679
7904,0.34
7905,0.657
7906,0.749
7907,0.888
7908,0.556
7909,0.457
7910,0.513
7911,0.553
7912,0.679
7913,0.243
7914,0.34
7915,0.371
7916,0.884
7917,0.657
7918,0.556
7919,0.457
7920,0.513
7921,0.553
7922,0.679
7923,0.243
7924,0.35
7925,0.569
7926,0.371
7927,0.34
7928,0.35
7929,0.513
7930,0.371
7931,0.457
7932,0.556
7933,0.553
7934,0.679
7935,0.243
7936,0.34
7937,0.832
7938,0.513
7939,0.457
7940,0.556
7941,0.553
7942,0.679
7943,0.371
7944,0.34
7945,0.884
7946,0.749
7947,0.478
7948,0.494
7949,0.457
7950,0.513
7951,0.556
7952,0.553
7953,0.371
7954,0.679
7955,0.383
7956,0.243
7957,0.569
7958,0.494
7959,0.513
7960,0.556
7961,0.457
7962,0.679
7963,0.553
7964,0.371
7965,0.569
7966,0.183
7967,0.34
7968,0.494
7969,0.513
7970,0.642
7971,0.457
7972,0.556
7973,0.298
7974,0.553
7975,0.679
7976,0.371
7977,0.183
7978,0.494
7979,0.513
7980,0.642
7981,0.298
7982,0.457
7983,0.556
7984,0.553
7985,0.371
7986,0.183
7987,0.243
7988,0.494
7989,0.679
7990,0.298
7991,0.642
7992,0.513
7993,0.556
7994,0.457
7995,0.371
7996,0.553
7997,0.183
7998,0.494
7999,0.679
8000,0.298
8001,0.642
8002,0.874
8003,0.513
8004,0.556
8005,0.457
8006,0.183
8007,0.334
8008,0.874
8009,0.494
8010,0.298
8011,0.642
8012,0.679
8013,0.513
8014,0.0517
8015,0.556
8016,0.183
8017,0.371
8018,0.874
8019,0.298
8020,0.642
8021,0.679
8022,0.334
8023,0.513
8024,0.183
8025,0.494
8026,0.569
8027,0.371
8028,0.874
8029,0.298
8030,0.679
8031,0.334
8032,0.183
8033,0.569
8034,0.513
8035,0.779
8036,0.371
8037,0.494
8038,0.874
8039,0.298
8040,0.779
8041,0.569
8042,0.679
8043,0.334
8044,0.183
8045,0.371
8046,0.513
8047,0.556
8048,0.874
8049,0.298
8050,0.569
8051,0.679
8052,0.779
8053,0.513
8054,0.371
8055,0.334
8056,0.183
8057,0.642
8058,0.334
8059,0.874
8060,0.298
8061,0.679
8062,0.513
8063,0.569
8064,0.779
,valence
0,0.841
1,0.183
2,0.371
3,0.334
4,0.874
5,0.513
6,0.679
7,0.298
8,0.354
9,0.569
10,0.863
11,0.371
12,0.779
13,0.334
14,0.513
15,0.837
16,0.874
17,0.298
18,0.679
19,0.863
20,0.803
21,0.569
22,0.556
23,0.837
24,0.334
25,0.298
26,0.513
27,0.874
28,0.679
29,0.569
30,0.661
31,0.68
32,0.803
33,0.837
34,0.334
35,0.298
36,0.513
37,0.874
38,0.68
39,0.569
40,0.679
41,0.863
42,0.661
43,0.28
44,0.837
45,0.334
46,0.298
47,0.874
48,0.679
49,0.513
50,0.863
51,0.68
52,0.569
53,0.298
54,0.837
55,0.334
56,0.874
57,0.28
58,0.569
59,0.803
60,0.556
61,0.863
62,0.679
63,0.537
64,0.393
65,0.497
66,0.298
67,0.837
68,0.334
69,0.874
70,0.643
71,0.679
72,0.863
73,0.497
74,0.298
75,0.537
76,0.393
77,0.837
78,0.874
79,0.334
80,0.803
81,0.679
82,0.569
83,0.646
84,0.497
85,0.537
86,0.298
87,0.581
88,0.837
89,0.334
90,0.874
91,0.803
92,0.569
93,0.497
94,0.646
95,0.298
96,0.581
97,0.537
98,0.837
99,0.334
100,0.679
101,0.803
102,0.874
103,0.497
104,0.581
105,0.298
106,0.646
107,0.537
108,0.334
109,0.837
110,0.803
111,0.874
112,0.679
113,0.581
114,0.497
115,0.298
116,0.761
117,0.646
118,0.537
119,0.803
120,0.493
121,0.334
122,0.837
123,0.761
124,0.581
125,0.298
126,0.537
127,0.497
128,0.646
129,0.803
130,0.334
131,0.183
132,0.354
133,0.761
134,0.581
135,0.298
136,0.344
137,0.537
138,0.497
139,0.646
140,0.803
141,0.334
142,0.183
143,0.761
144,0.497
145,0.581
146,0.298
147,0.537
148,0.803
149,0.646
150,0.334
151,0.863
152,0.183
153,0.761
154,0.581
155,0.497
156,0.298
157,0.537
158,0.334
159,0.646
160,0.183
161,0.679
162,0.803
163,0.761
164,0.497
165,0.581
166,0.298
167,0.537
168,0.183
169,0.334
170,0.646
171,0.286
172,0.905
173,0.761
174,0.551
175,0.581
176,0.497
177,0.298
178,0.152
179,0.537
180,0.172
181,0.286
182,0.205
183,0.761
184,0.581
185,0.298
186,0.497
187,0.0875
188,0.286
189,0.537
190,0.551
191,0.334
192,0.646
193,0.357
194,0.761
195,0.581
196,0.298
197,0.497
198,0.269
199,0.537
200,0.286
201,0.551
202,0.334
203,0.357
204,0.522
205,0.581
206,0.298
207,0.761
208,0.286
209,0.269
210,0.537
211,0.0393
212,0.354
213,0.357
214,0.737
215,0.298
216,0.761
217,0.522
218,0.581
219,0.732
220,0.497
221,0.347
222,0.205
223,0.357
224,0.732
225,0.298
226,0.581
227,0.761
228,0.522
229,0.497
230,0.39
231,0.737
232,0.347
233,0.357
234,0.732
235,0.298
236,0.581
237,0.737
238,0.522
239,0.761
240,0.305
241,0.497
242,0.347
243,0.357
244,0.732
245,0.298
246,0.581
247,0.761
248,0.522
249,0.305
250,0.737
251,0.497
252,0.905
253,0.357
254,0.372
255,0.732
256,0.298
257,0.581
258,0.737
259,0.462
260,0.761
261,0.305
262,0.905
263,0.732
264,0.357
265,0.372
266,0.298
267,0.737
268,0.305
269,0.905
270,0.462
271,0.761
272,0.347
273,0.372
274,0.732
275,0.357
276,0.298
277,0.737
278,0.305
279,0.761
280,0.905
281,0.462
282,0.347
283,0.732
284,0.372
285,0.357
286,0.298
287,0.761
288,0.305
289,0.737
290,0.905
291,0.462
292,0.543
293,0.732
294,0.372
295,0.357
296,0.298
297,0.905
298,0.737
299,0.305
300,0.753
301,0.462
302,0.543
303,0.682
304,0.732
305,0.372
306,0.298
307,0.357
308,0.905
309,0.737
310,0.462
311,0.347
312,0.753
313,0.682
314,0.732
315,0.372
316,0.357
317,0.298
318,0.905
319,0.751
320,0.737
321,0.347
322,0.462
323,0.682
324,0.372
325,0.732
326,0.905
327,0.298
328,0.737
329,0.753
330,0.357
331,0.751
332,0.735
333,0.716
334,0.682
335,0.372
336,0.732
337,0.298
338,0.905
339,0.737
340,0.751
341,0.753
342,0.357
343,0.682
344,0.732
345,0.372
346,0.692
347,0.905
348,0.716
349,0.298
350,0.387
351,0.751
352,0.753
353,0.732
354,0.682
355,0.298
356,0.372
357,0.905
358,0.737
359,0.692
360,0.716
361,0.751
362,0.485
363,0.685
364,0.298
365,0.732
366,0.682
367,0.35
368,0.372
369,0.905
370,0.485
371,0.751
372,0.737
373,0.685
374,0.298
375,0.529
376,0.732
377,0.682
378,0.751
379,0.485
380,0.372
381,0.905
382,0.832
383,0.685
384,0.832
385,0.298
386,0.35
387,0.682
388,0.732
389,0.751
390,0.485
391,0.693
392,0.737
393,0.685
394,0.751
395,0.732
396,0.682
397,0.693
398,0.398
399,0.485
400,0.298
401,0.737
402,0.915
403,0.137
404,0.685
405,0.751
406,0.732
407,0.398
408,0.485
409,0.905
410,0.693
411,0.827
412,0.915
413,0.137
414,0.685
415,0.398
416,0.827
417,0.751
418,0.485
419,0.732
420,0.905
421,0.693
422,0.915
423,0.137
424,0.685
425,0.827
426,0.751
427,0.398
428,0.485
429,0.66
430,0.732
431,0.915
432,0.383
433,0.137
434,0.685
435,0.751
436,0.827
437,0.66
438,0.398
439,0.905
440,0.915
441,0.732
442,0.383
443,0.137
444,0.685
445,0.398
446,0.827
447,0.751
448,0.383
449,0.928
450,0.693
451,0.66
452,0.189
453,0.137
454,0.398
455,0.202
456,0.827
457,0.485
458,0.189
459,0.928
460,0.383
461,0.693
462,0.644
463,0.137
464,0.202
465,0.827
466,0.398
467,0.928
468,0.531
469,0.915
470,0.383
471,0.189
472,0.693
473,0.376
474,0.543
475,0.137
476,0.398
477,0.202
478,0.827
479,0.928
480,0.531
481,0.189
482,0.915
483,0.719
484,0.543
485,0.137
486,0.376
487,0.827
488,0.398
489,0.202
490,0.531
491,0.928
492,0.388
493,0.543
494,0.719
495,0.137
496,0.376
497,0.531
498,0.827
499,0.398
500,0.928
501,0.698
502,0.202
503,0.464
504,0.719
505,0.376
506,0.543
507,0.137
508,0.398
509,0.685
510,0.531
511,0.167
512,0.928
513,0.464
514,0.376
515,0.719
516,0.71
517,0.543
518,0.531
519,0.137
520,0.472
521,0.698
522,0.928
523,0.464
524,0.71
525,0.719
526,0.376
527,0.543
528,0.531
529,0.698
530,0.472
531,0.928
532,0.137
533,0.719
534,0.464
535,0.376
536,0.543
537,0.205
538,0.781
539,0.71
540,0.437
541,0.531
542,0.698
543,0.464
544,0.719
545,0.376
546,0.543
547,0.781
548,0.205
549,0.71
550,0.35
551,0.531
552,0.698
553,0.464
554,0.719
555,0.376
556,0.71
557,0.781
558,0.35
559,0.205
560,0.543
561,0.593
562,0.314
563,0.781
564,0.314
565,0.208
566,0.719
567,0.464
568,0.376
569,0.35
570,0.543
571,0.71
572,0.531
573,0.781
574,0.719
575,0.73
576,0.376
577,0.35
578,0.464
579,0.314
580,0.949
581,0.543
582,0.71
583,0.154
584,0.497
585,0.587
586,0.965
587,0.667
588,0.412
589,0.0378
590,0.175
591,0.659
592,0.677
593,0.154
594,0.965
595,0.497
596,0.641
597,0.659
598,0.0378
599,0.587
600,0.283
601,0.322
602,0.668
603,0.659
604,0.154
605,0.587
606,0.658
607,0.26
608,0.497
609,0.529
610,0.965
611,0.641
612,0.322
613,0.154
614,0.434
615,0.659
616,0.965
617,0.503
618,0.359
619,0.668
620,0.821
621,0.175
622,0.497
623,0.883
624,0.154
625,0.283
626,0.772
627,0.337
628,0.355
629,0.587
630,0.175
631,0.497
632,0.225
633,0.883
634,0.154
635,0.751
636,0.658
637,0.355
638,0.497
639,0.79
640,0.965
641,0.0378
642,0.225
643,0.154
644,0.225
645,0.965
646,0.961
647,0.751
648,0.497
649,0.355
650,0.883
651,0.0378
652,0.364
653,0.434
654,0.225
655,0.883
656,0.154
657,0.892
658,0.497
659,0.568
660,0.355
661,0.767
662,0.362
663,0.767
664,0.154
665,0.225
666,0.434
667,0.883
668,0.55
669,0.355
670,0.497
671,0.884
672,0.175
673,0.767
674,0.154
675,0.883
676,0.497
677,0.225
678,0.55
679,0.355
680,0.434
681,0.965
682,0.884
683,0.767
684,0.883
685,0.508
686,0.283
687,0.154
688,0.497
689,0.225
690,0.434
691,0.355
692,0.0378
693,0.883
694,0.443
695,0.347
696,0.767
697,0.868
698,0.355
699,0.434
700,0.154
701,0.497
702,0.225
703,0.453
704,0.646
705,0.283
706,0.767
707,0.883
708,0.497
709,0.494
710,0.434
711,0.225
712,0.355
713,0.453
714,0.915
715,0.608
716,0.767
717,0.497
718,0.884
719,0.494
720,0.434
721,0.646
722,0.225
723,0.453
724,0.824
725,0.524
726,0.874
727,0.57
728,0.497
729,0.884
730,0.154
731,0.767
732,0.664
733,0.874
734,0.883
735,0.892
736,0.524
737,0.57
738,0.453
739,0.494
740,0.767
741,0.568
742,0.497
743,0.452
744,0.824
745,0.57
746,0.874
747,0.767
748,0.453
749,0.434
750,0.884
751,0.497
752,0.508
753,0.452
754,0.453
755,0.824
756,0.343
757,0.864
758,0.368
759,0.791
760,0.874
761,0.57
762,0.291
763,0.276
764,0.452
765,0.443
766,0.343
767,0.874
768,0.291
769,0.884
770,0.57
771,0.568
772,0.883
773,0.276
774,0.452
775,0.892
776,0.82
777,0.198
778,0.874
779,0.884
780,0.291
781,0.883
782,0.642
783,0.276
784,0.799
785,0.452
786,0.443
787,0.874
788,0.291
789,0.57
790,0.403
791,0.767
792,0.867
793,0.276
794,0.874
795,0.443
796,0.452
797,0.799
798,0.57
799,0.291
800,0.806
801,0.497
802,0.884
803,0.276
804,0.608
805,0.874
806,0.452
807,0.799
808,0.291
809,0.837
810,0.57
811,0.77
812,0.324
813,0.276
814,0.674
815,0.175
816,0.608
817,0.837
818,0.874
819,0.452
820,0.569
821,0.799
822,0.291
823,0.671
824,0.276
825,0.837
826,0.628
827,0.291
828,0.569
829,0.874
830,0.57
831,0.324
832,0.175
833,0.671
834,0.359
835,0.276
836,0.685
837,0.837
838,0.608
839,0.874
840,0.452
841,0.674
842,0.525
843,0.671
844,0.359
845,0.837
846,0.276
847,-1.0
848,0.803
849,0.452
850,0.291
851,0.175
852,0.674
853,0.671
854,0.359
855,0.393
856,0.803
857,0.276
858,0.837
859,0.674
860,0.291
861,0.175
862,0.685
863,0.671
864,0.359
865,0.276
866,0.209
867,0.803
868,-1.0
869,0.837
870,0.175
871,0.393
872,0.452
873,0.671
874,0.276
875,0.728
876,0.359
877,0.209
878,-1.0
879,0.803
880,0.644
881,0.837
882,0.175
883,0.728
884,0.209
885,0.671
886,0.359
887,-1.0
888,0.925
889,0.276
890,0.803
891,0.644
892,0.837
893,0.209
894,0.728
895,0.671
896,-1.0
897,0.925
898,0.359
899,0.276
900,0.644
901,0.803
902,0.291
903,0.728
904,0.493
905,0.209
906,0.671
907,0.864
908,0.291
909,0.644
910,0.276
911,0.359
912,0.384
913,0.209
914,0.671
915,0.537
916,0.359
917,0.864
918,0.825
919,0.262
920,0.719
921,0.728
922,0.276
923,0.878
924,0.728
925,0.719
926,0.276
927,0.209
928,0.671
929,0.673
930,0.644
931,0.803
932,0.359
933,0.823
934,0.671
935,0.291
936,0.658
937,0.878
938,0.483
939,0.881
940,0.728
941,0.719
942,0.644
943,0.823
944,0.483
945,0.878
946,0.881
947,0.667
948,0.771
949,0.728
950,0.671
951,0.644
952,0.382
953,0.823
954,0.728
955,0.766
956,0.878
957,0.608
958,0.514
959,0.771
960,0.671
961,0.483
962,0.409
963,0.728
964,0.671
965,0.823
966,0.771
967,0.439
968,0.878
969,0.483
970,0.881
971,0.644
972,0.409
973,0.603
974,0.823
975,0.381
976,0.728
977,0.771
978,0.128
979,0.483
980,0.878
981,0.209
982,0.699
983,0.357
984,0.483
985,0.728
986,0.823
987,0.603
988,0.805
989,0.881
990,0.771
991,0.878
992,0.803
993,0.366
994,0.331
995,0.428
996,0.588
997,0.695
998,0.603
999,0.483
1000,0.823
1001,0.304
1002,0.357
1003,0.331
1004,0.412
1005,0.595
1006,0.603
1007,0.833
1008,0.428
1009,0.483
1010,0.695
1011,0.771
1012,0.719
1013,0.331
1014,0.355
1015,0.833
1016,0.603
1017,0.695
1018,-1.0
1019,0.483
1020,0.719
1021,0.428
1022,0.93
1023,0.603
1024,0.331
1025,0.833
1026,0.695
1027,0.428
1028,0.962
1029,0.687
1030,0.355
1031,0.719
1032,0.483
1033,0.361
1034,0.603
1035,0.695
1036,0.833
1037,0.428
1038,0.331
1039,-1.0
1040,0.687
1041,0.483
1042,0.763
1043,0.361
1044,0.603
1045,0.547
1046,0.833
1047,0.695
1048,0.428
1049,0.412
1050,0.93
1051,0.331
1052,0.687
1053,0.361
1054,0.766
1055,0.603
1056,0.695
1057,0.687
1058,0.831
1059,0.547
1060,0.439
1061,0.516
1062,0.331
1063,0.361
1064,0.695
1065,0.736
1066,0.516
1067,0.603
1068,0.845
1069,0.547
1070,0.331
1071,0.407
1072,0.292
1073,0.361
1074,0.518
1075,0.603
1076,0.736
1077,0.695
1078,0.931
1079,0.845
1080,0.119
1081,0.516
1082,0.547
1083,0.361
1084,0.603
1085,0.518
1086,0.492
1087,0.695
1088,0.516
1089,0.687
1090,0.453
1091,0.119
1092,0.845
1093,0.361
1094,0.518
1095,0.603
1096,0.695
1097,0.492
1098,0.119
1099,0.412
1100,0.516
1101,0.687
1102,0.547
1103,0.681
1104,0.547
1105,0.902
1106,0.412
1107,0.361
1108,0.261
1109,0.602
1110,0.622
1111,0.731
1112,0.59
1113,0.598
1114,0.518
1115,0.681
1116,0.731
1117,0.439
1118,0.361
1119,0.119
1120,0.519
1121,0.902
1122,0.547
1123,0.763
1124,0.637
1125,0.882
1126,0.804
1127,0.681
1128,0.598
1129,0.518
1130,0.292
1131,0.384
1132,0.119
1133,0.637
1134,0.681
1135,0.412
1136,0.778
1137,0.813
1138,0.518
1139,0.763
1140,0.119
1141,0.873
1142,0.804
1143,0.64
1144,0.637
1145,0.119
1146,0.813
1147,0.518
1148,0.412
1149,0.681
1150,0.804
1151,0.763
1152,0.603
1153,0.804
1154,0.119
1155,0.637
1156,0.518
1157,0.412
1158,0.778
1159,0.681
1160,0.64
1161,0.763
1162,0.731
1163,0.804
1164,0.778
1165,0.119
1166,0.637
1167,0.304
1168,-1.0
1169,0.64
1170,0.681
1171,0.763
1172,0.702
1173,0.778
1174,0.119
1175,0.637
1176,0.412
1177,0.804
1178,0.304
1179,0.603
1180,0.518
1181,0.681
1182,0.763
1183,0.778
1184,0.119
1185,0.45
1186,0.804
1187,0.882
1188,0.681
1189,0.64
1190,0.702
1191,0.637
1192,0.304
1193,0.681
1194,0.45
1195,0.119
1196,0.778
1197,0.804
1198,0.658
1199,0.702
1200,0.304
1201,0.637
1202,0.64
1203,0.778
1204,0.45
1205,0.804
1206,0.681
1207,0.119
1208,0.702
1209,0.412
1210,0.304
1211,0.637
1212,0.64
1213,0.961
1214,0.637
1215,0.119
1216,0.681
1217,0.882
1218,0.778
1219,0.304
1220,0.45
1221,0.702
1222,0.64
1223,0.637
1224,0.119
1225,0.961
1226,0.681
1227,0.304
1228,0.714
1229,0.45
1230,0.412
1231,0.381
1232,0.778
1233,0.637
1234,0.381
1235,0.961
1236,0.681
1237,0.45
1238,0.882
1239,0.702
1240,0.778
1241,0.714
1242,0.119
1243,0.404
1244,0.637
1245,0.412
1246,0.412
1247,0.961
1248,0.456
1249,0.689
1250,0.702
1251,0.714
1252,0.778
1253,0.404
1254,0.2
1255,0.637
1256,0.961
1257,0.412
1258,0.778
1259,0.304
1260,0.702
1261,0.737
1262,0.381
1263,0.273
1264,0.2
1265,0.637
1266,0.412
1267,0.461
1268,0.404
1269,0.304
1270,0.961
1271,0.64
1272,0.45
1273,0.2
1274,0.404
1275,0.45
1276,0.273
1277,0.412
1278,0.22
1279,0.412
1280,0.961
1281,0.304
1282,0.702
1283,0.2
1284,0.273
1285,0.404
1286,0.412
1287,0.381
1288,0.304
1289,0.882
1290,0.873
1291,0.45
